date;open;high;low;close;adjclose;volume;ticker
26/12/2023;50.11000061;50.40000153;50.04999924;50.27999878;49.89177322;9721200;CSCO
27/12/2023;50.29999924;50.56000137;50.27999878;50.43999863;50.05054092;10414300;CSCO
28/12/2023;50.58000183;50.63000107;50.41999817;50.47999954;50.09023285;8549900;CSCO
29/12/2023;50.45000076;50.59000015;50.22000122;50.52000046;50.12992477;12491200;CSCO
02/01/2024;50.49000168;50.86000061;50.25;50.50999832;50.11999893;20242900;CSCO
03/01/2024;50.16999817;50.68000031;49.93999863;50.50999832;50.50999832;20303900;CSCO
04/01/2024;50.43999863;50.50999832;49.99000168;50.08000183;50.08000183;18134100;CSCO
05/01/2024;50.18000031;50.36999893;49.86999893;50.09000015;50.09000015;13988500;CSCO
08/12/2023;41.84000015;42.95999908;41.81000137;42.70000076;42.70000076;42805900;INTC
11/12/2023;43.15999985;44.72999954;43.08000183;44.54000092;44.54000092;48288200;INTC
12/12/2023;44.36000061;44.43999863;43.63000107;44.04000092;44.04000092;31452200;INTC
13/12/2023;44.08000183;44.72000122;43.33000183;44.56999969;44.56999969;35216100;INTC
14/12/2023;45.00999832;47.06999969;44.65000153;45.18000031;45.18000031;70620800;INTC
15/12/2023;45.93999863;47.27000046;45.66999817;46.15999985;46.15999985;84553800;INTC
18/12/2023;46.15000153;46.22999954;45.40000153;45.68999863;45.68999863;27895700;INTC
19/12/2023;45.59999847;46.68000031;45.50999832;46.65999985;46.65999985;35358800;INTC
20/12/2023;46.63999939;46.95000076;45.70000076;45.75999832;45.75999832;38159100;INTC
21/12/2023;46.47999954;47.11999893;46.02000046;47.08000183;47.08000183;28320500;INTC
22/12/2023;47.25;48.15999985;47.20000076;48;48;30053700;INTC
26/12/2023;48.91999817;50.52000046;48.70999908;50.5;50.5;60287400;INTC
27/12/2023;50.63000107;51.27999878;50.18999863;50.75999832;50.75999832;52148000;INTC
28/12/2023;50.81000137;50.86999893;50.15999985;50.38999939;50.38999939;27705200;INTC
29/12/2023;50.29999924;50.56999969;49.77000046;50.25;50.25;29266500;INTC
02/01/2024;49.20000076;49.38000107;47.45000076;47.79999924;47.79999924;45905700;INTC
03/01/2024;47.09999847;47.81000137;46.79999924;47.04999924;47.04999924;35858400;INTC
04/01/2024;45.72000122;47.15999985;45.24000168;46.86999893;46.86999893;47797800;INTC
05/01/2024;47.02999878;47.83000183;46.63999939;46.88999939;46.88999939;34332100;INTC
08/12/2023;138.5;139.2599945;136.2200012;138.9600067;138.9600067;11904400;PDD
11/12/2023;138.7299957;143.8800049;137.3099976;143.0099945;143.0099945;10428700;PDD
12/12/2023;143.1999969;147.2400055;142.4600067;147.1799927;147.1799927;8315900;PDD
13/12/2023;145.6900024;147.6000061;145.2700043;146.4100037;146.4100037;8066400;PDD
14/12/2023;146.2100067;149.1799927;146.1000061;146.4100037;146.4100037;9517200;PDD
15/12/2023;147.2700043;149.6300049;146.2200012;148.3500061;148.3500061;9520600;PDD
18/12/2023;147.25;149.0099945;146.1900024;148.4100037;148.4100037;4944100;PDD
19/12/2023;148;150.6600037;147.1499939;150.0899963;150.0899963;6077800;PDD
20/12/2023;147.7599945;148.9499969;146.4100037;146.4299927;146.4299927;5770700;PDD
21/12/2023;147.4100037;148.3699951;144.5500031;146.7200012;146.7200012;5523600;PDD
22/12/2023;140.9900055;144.8000031;139.6799927;144.4799957;144.4799957;7564700;PDD
26/12/2023;146.7799988;146.8200073;144.4199982;145.2200012;145.2200012;3299200;PDD
27/12/2023;146.0899963;146.5099945;142.5200043;144.4499969;144.4499969;4571300;PDD
28/12/2023;146;147.6600037;144.6600037;145.3500061;145.3500061;3919400;PDD
29/12/2023;145.1999969;147.1499939;144.6000061;146.3099976;146.3099976;3685600;PDD
02/01/2024;143.8800049;145.6900024;141.8999939;145.6399994;145.6399994;8211900;PDD
03/01/2024;143.7799988;150.3699951;143.6199951;148.9499969;148.9499969;7504100;PDD
04/01/2024;148.4100037;150.1900024;147.4700012;147.7400055;147.7400055;4435900;PDD
05/01/2024;147.2799988;148.9400024;145.8099976;146.5299988;146.5299988;4394600;PDD
08/12/2023;156.8099976;157;154.2400055;156.3999939;156.3999939;3791300;TMUS
11/12/2023;158.0500031;160.2299957;158;158.8500061;158.8500061;5170800;TMUS
12/12/2023;159.8099976;161.1900024;159.0200043;160.4400024;160.4400024;5049300;TMUS
13/12/2023;159.9499969;160.3200073;158.5700073;159.5500031;159.5500031;5195300;TMUS
14/12/2023;158.4600067;158.5700073;156.1999969;156.8699951;156.8699951;5758600;TMUS
15/12/2023;156.8699951;157.3899994;154.8999939;156.1499939;156.1499939;10095800;TMUS
18/12/2023;156.4299927;157.3600006;155.0500031;156.2599945;156.2599945;4072300;TMUS
19/12/2023;156.1499939;156.7400055;155.3399963;155.8699951;155.8699951;2722800;TMUS
20/12/2023;156.1799927;156.6600037;154.1199951;154.5399933;154.5399933;3866600;TMUS
21/12/2023;155.25;155.3899994;154.2700043;154.9299927;154.9299927;3213600;TMUS
22/12/2023;155.1600037;156.1799927;154.3200073;155.7100067;155.7100067;2783900;TMUS
26/12/2023;155.1100006;157.2799988;153.8399963;156.8300018;156.8300018;2991200;TMUS
27/12/2023;156.0200043;158.5200043;155.8099976;157.9400024;157.9400024;3575700;TMUS
28/12/2023;158.1699982;159.3099976;157.75;158.9499969;158.9499969;3013000;TMUS
29/12/2023;158.8500061;160.8800049;158.3699951;160.3300018;160.3300018;3867900;TMUS
02/01/2024;160.3300018;163;160.3300018;161.9100037;161.9100037;5049700;TMUS
03/01/2024;163;164.5;161.8699951;162.0800018;162.0800018;4608600;TMUS
04/01/2024;162.8500061;163.5700073;162.1799927;162.3000031;162.3000031;4068700;TMUS
05/01/2024;162.25;163.4499969;161.7400055;163.3699951;163.3699951;4552800;TMUS
08/12/2023;41.70000076;42.24000168;41.65999985;42.09999847;41.82157135;20117100;CMCSA
11/12/2023;42.74000168;43.00999832;42.13999939;42.65999985;42.37787247;19952500;CMCSA
12/12/2023;43.04000092;43.13999939;42.15999985;42.66999817;42.38780212;17533500;CMCSA
13/12/2023;42.72999954;43.72000122;42.24000168;43.66999817;43.38119125;18654900;CMCSA
14/12/2023;44.06000137;45;43.93000031;44.63999939;44.34477615;29794800;CMCSA
15/12/2023;44.61000061;44.81999969;43.95000076;44.47999954;44.18583298;57848900;CMCSA
18/12/2023;44.56000137;44.88000107;44.31999969;44.70000076;44.4043808;17896000;CMCSA
19/12/2023;44.79000092;44.90999985;44.5;44.70000076;44.4043808;16417600;CMCSA
20/12/2023;44.61999893;44.91999817;44.20000076;44.20000076;43.90768814;16281100;CMCSA
21/12/2023;44.22000122;44.40999985;43.38000107;44.02000046;43.72887802;18079500;CMCSA
22/12/2023;44.13000107;44.61999893;43.81000137;44;43.70900726;11893900;CMCSA
26/12/2023;44;44.06999969;43.5;43.93000031;43.63947296;9624300;CMCSA
27/12/2023;43.90000153;44.16999817;43.70999908;43.99000168;43.69907761;9253800;CMCSA
28/12/2023;43.97000122;44.40999985;43.88999939;44.11999893;43.82821274;9023400;CMCSA
29/12/2023;44.09000015;44.13999939;43.56000137;43.84999847;43.55999756;13694900;CMCSA
02/01/2024;43.56000137;44.04000092;43.25999832;43.66999817;43.66999817;16514500;CMCSA
03/01/2024;43.68000031;43.88000107;43.22000122;43.31000137;43.31000137;15442700;CMCSA
04/01/2024;43.27000046;43.34999847;42.49000168;42.63000107;42.63000107;19595600;CMCSA
05/01/2024;42.77999878;43.31000137;42.72999954;43.04000092;43.04000092;12647500;CMCSA
08/12/2023;566.1599731;574.6300049;564.3900146;573.9000244;573.9000244;1195200;INTU
11/12/2023;577.3200073;589.0599976;577;586.6599731;586.6599731;1617300;INTU
12/12/2023;588.2700195;594.8699951;583.539978;594.1799927;594.1799927;1252000;INTU
13/12/2023;598.0499878;610.4299927;593.710022;610.2199707;610.2199707;1606600;INTU
14/12/2023;614.6900024;617.6099854;595.960022;601.1799927;601.1799927;2546800;INTU
15/12/2023;602.0999756;611.8699951;602.0999756;608.5100098;608.5100098;3455500;INTU
18/12/2023;610.3800049;620.289978;609.7399902;618.4299927;618.4299927;1538700;INTU
19/12/2023;615.4799805;622.210022;614.710022;621.460022;621.460022;1252100;INTU
20/12/2023;619.0200195;627.8300171;615.5;615.710022;615.710022;1536500;INTU
21/12/2023;620;623.6199951;618.1799927;620.9899902;620.9899902;1000900;INTU
22/12/2023;622.8300171;625.1500244;617.6799927;624.0700073;624.0700073;820800;INTU
26/12/2023;625.1699829;628.3300171;622.7299805;624.8499756;624.8499756;638300;INTU
27/12/2023;623.9899902;629.7999878;622.2600098;629.1199951;629.1199951;734400;INTU
28/12/2023;630.7399902;631.0700073;627.1799927;628.0200195;628.0200195;680700;INTU
29/12/2023;628.0200195;630.8300171;622.460022;625.0300293;625.0300293;724300;INTU
02/01/2024;622.25;623.0599976;599.6300049;603.7600098;603.7600098;1666700;INTU
03/01/2024;597.5599976;598.3800049;589.4099731;591.1400146;591.1400146;1439400;INTU
04/01/2024;590.6099854;594.5100098;585.8099976;586.8200073;586.8200073;956700;INTU
05/01/2024;586.8200073;592.1699829;586.1500244;589.0200195;589.0200195;838900;INTU
08/12/2023;271.1700134;271.9700012;268.8200073;269.1199951;269.1199951;2607800;AMGN
11/12/2023;271.9599915;275.8999939;270.4200134;272.1400146;272.1400146;2838600;AMGN
12/12/2023;277.1300049;277.25;273.2600098;273.9899902;273.9899902;2556900;AMGN
13/12/2023;274.1600037;281.8500061;273.3099976;281.6199951;281.6199951;2380000;AMGN
14/12/2023;281.3200073;282.730011;274.0799866;276.3200073;276.3200073;2935200;AMGN
15/12/2023;276.269989;279.269989;273.3299866;275.4500122;275.4500122;8731000;AMGN
18/12/2023;277;277.1000061;274.3500061;275.480011;275.480011;2227600;AMGN
19/12/2023;278.6900024;280.5700073;276.5899963;278.4400024;278.4400024;2484100;AMGN
20/12/2023;277.8299866;278.7999878;275.0100098;275.1799927;275.1799927;2561200;AMGN
21/12/2023;276.5499878;279.8200073;276.3999939;279.3299866;279.3299866;1850000;AMGN
22/12/2023;280;285.6799927;280;284.1600037;284.1600037;1813600;AMGN
26/12/2023;284.1199951;284.7200012;281.6700134;283.8999939;283.8999939;1330400;AMGN
27/12/2023;284.5;287.2900085;283.3500061;286.5299988;286.5299988;1866800;AMGN
28/12/2023;287.8800049;289.0400085;287.6300049;288.4599915;288.4599915;1228400;AMGN
29/12/2023;287.8599854;288.4899902;286.3900146;288.019989;288.019989;1766600;AMGN
02/01/2024;287.2799988;300.6499939;287.2799988;297.3900146;297.3900146;3374900;AMGN
03/01/2024;300.0499878;303.25;297.0499878;300.6900024;300.6900024;2771500;AMGN
04/01/2024;301.5;305.0899963;298.5899963;303.1700134;303.1700134;3357900;AMGN
05/01/2024;302.2000122;303.5299988;299.7600098;303;303;1874400;AMGN
08/12/2023;131.2200012;133.9700012;131.1799927;132.9700012;132.9700012;7677700;QCOM
11/12/2023;134.5099945;136.6000061;134.0700073;136.1000061;136.1000061;11010700;QCOM
12/12/2023;135.9799957;137.2299957;135.5;136.6799927;136.6799927;7380400;QCOM
13/12/2023;136.3800049;138.9900055;136.0800018;138.8000031;138.8000031;7507700;QCOM
14/12/2023;139.6000061;142.7599945;139.6000061;141.5;141.5;11468900;QCOM
15/12/2023;142.0500031;143.4900055;141.3800049;143.1300049;143.1300049;25049400;QCOM
18/12/2023;142.5099945;143.1199951;141.2899933;141.6499939;141.6499939;7832100;QCOM
19/12/2023;142.0299988;143.4299927;141.4400024;143.2299957;143.2299957;5658400;QCOM
20/12/2023;141.9700012;142.9799957;140.3600006;140.4400024;140.4400024;7264800;QCOM
21/12/2023;141.8000031;142.6900024;140.9900055;142.4400024;142.4400024;8361600;QCOM
22/12/2023;143.25;144.3999939;142.75;143.4900055;143.4900055;4658300;QCOM
26/12/2023;144.1699982;146.0500031;143.9600067;145.4600067;145.4600067;4381200;QCOM
27/12/2023;145.8500061;146.2200012;145.0399933;145.7200012;145.7200012;4470300;QCOM
28/12/2023;146.1799927;146.8899994;145.7299957;145.8600006;145.8600006;4928800;QCOM
29/12/2023;145.4100037;145.6199951;143.7899933;144.6300049;144.6300049;4838400;QCOM
02/01/2024;142.1900024;142.1999969;138.7799988;140.2299957;140.2299957;8495800;QCOM
03/01/2024;138.8899994;138.8899994;136.9900055;137.6000061;137.6000061;8133300;QCOM
04/01/2024;135.4400024;137.3300018;134.9400024;136.1699982;136.1699982;6770300;QCOM
05/01/2024;136.1600037;138.0700073;135.8500061;136.7299957;136.7299957;6826500;QCOM
08/12/2023;157.2899933;158.3200073;156.2899933;157.0299988;157.0299988;4732100;TXN
11/12/2023;158.5700073;161.2299957;157.9900055;159.9700012;159.9700012;7585500;TXN
12/12/2023;159.8999939;159.8999939;157.4400024;157.9199982;157.9199982;4714400;TXN
13/12/2023;158.0200043;162.2799988;157.9600067;161.8099976;161.8099976;5940900;TXN
14/12/2023;163.6699982;169.2200012;163.1600037;168.7799988;168.7799988;11428500;TXN
15/12/2023;170.2100067;171.0899963;167.7400055;168.6399994;168.6399994;16337000;TXN
18/12/2023;168.4499969;168.9700012;165.8600006;167.4199982;167.4199982;5015200;TXN
19/12/2023;168.2599945;168.8999939;167.0800018;168.5;168.5;4379400;TXN
20/12/2023;168.0500031;168.5899963;165.0700073;165.1799927;165.1799927;5098700;TXN
21/12/2023;166.7799988;167.5700073;165.6699982;166.8099976;166.8099976;4040100;TXN
22/12/2023;167.2599945;168.9199982;166.8200073;168.2400055;168.2400055;3492400;TXN
26/12/2023;168.9400024;171.5299988;168.4499969;170.8099976;170.8099976;3202200;TXN
27/12/2023;171.2200012;171.6199951;170.3300018;171.2299957;171.2299957;3264900;TXN
28/12/2023;172;172.3099976;170.7100067;171.7200012;171.7200012;3023000;TXN
29/12/2023;171.5399933;171.6999969;169.9199982;170.4600067;170.4600067;2920600;TXN
02/01/2024;168.8500061;169.9299927;167.4100037;169.2599945;169.2599945;5652500;TXN
03/01/2024;167.9900055;168.5;166.2100067;166.7400055;166.7400055;5874900;TXN
04/01/2024;162.5;165.7100067;162.3999939;164.4700012;164.4700012;6445700;TXN
05/01/2024;164.8999939;166.2299957;164.1499939;165.1000061;165.1000061;3087200;TXN
08/12/2023;196.0399933;197.2299957;193.0099945;194.6100006;194.6100006;4541200;HON
11/12/2023;196.4499969;200.5099945;196.0500031;200.3899994;200.3899994;3706200;HON
12/12/2023;202;202.3000031;200.8600006;201.5099945;201.5099945;3093900;HON
13/12/2023;202.6000061;203.1600037;200.25;203.0800018;203.0800018;3063400;HON
14/12/2023;204;204.6399994;202.4600067;203.4100037;203.4100037;3785700;HON
15/12/2023;203.8500061;205.0500031;202.4400024;203.3999939;203.3999939;7523300;HON
18/12/2023;204.0099945;205.4499969;203.4799957;205.1000061;205.1000061;2970700;HON
19/12/2023;204.5299988;205.0700073;203.4900055;204.6000061;204.6000061;2596900;HON
20/12/2023;203.7100067;205.3699951;202.8399963;202.8999939;202.8999939;3349600;HON
21/12/2023;203.7899933;205.2100067;203.4299927;205.0500031;205.0500031;2158600;HON
22/12/2023;205.0500031;207.1600037;204.9600067;205.6399994;205.6399994;1889700;HON
26/12/2023;206.1399994;208.5500031;205.7899933;208.0399933;208.0399933;1860200;HON
27/12/2023;207.1600037;209.6600037;207.1600037;209.0200043;209.0200043;2340100;HON
28/12/2023;209.3200073;209.9700012;208.8300018;209.1699982;209.1699982;1647700;HON
29/12/2023;209.2200012;210.1699982;208.9100037;209.7100067;209.7100067;2256400;HON
02/01/2024;208.8600006;210.6100006;208.3200073;209;209;3132700;HON
03/01/2024;208.4199982;208.4199982;204.2599945;204.5299988;204.5299988;3814000;HON
04/01/2024;204.1199951;206.2200012;204.0299988;204.8999939;204.8999939;2542000;HON
05/01/2024;204.3899994;204.5700073;202.2599945;203.5299988;203.5299988;2682600;HON
08/12/2023;147.4199982;148.8099976;145.9900055;147.7200012;147.7200012;4987800;AMAT
11/12/2023;149.2100067;155.6600037;149.1399994;155.1399994;155.1399994;6945800;AMAT
12/12/2023;155.1399994;158.1799927;154.6399994;157.2200012;157.2200012;5705200;AMAT
13/12/2023;157.0299988;158.3800049;154.6300049;156.9900055;156.9900055;5561700;AMAT
14/12/2023;157.7700043;163.0599976;157.7100067;161.7400055;161.7400055;7401200;AMAT
15/12/2023;162.2100067;164.2100067;161.4900055;161.9499969;161.9499969;8577200;AMAT
18/12/2023;160.8899994;161.3500061;157.7299957;160.3600006;160.3600006;4772300;AMAT
19/12/2023;160.5800018;162.7299957;160.0200043;162.3300018;162.3300018;4958200;AMAT
20/12/2023;160.8099976;162;156.8300018;156.9199982;156.9199982;5488700;AMAT
21/12/2023;161;161.8200073;159.5800018;161.3899994;161.3899994;4257300;AMAT
22/12/2023;161.6000061;163;160.8399963;162.0500031;162.0500031;2770600;AMAT
26/12/2023;162.3000031;164.9700012;162.1000061;164.2799988;164.2799988;2520500;AMAT
27/12/2023;164.5399933;164.9900055;163.5299988;164.2100067;164.2100067;3319600;AMAT
28/12/2023;165;165.0099945;162.8500061;163.1199951;163.1199951;2909700;AMAT
29/12/2023;163.1100006;163.5599976;160.6999969;162.0700073;162.0700073;2980700;AMAT
02/01/2024;160;160.1100006;153.4299927;154.3699951;154.3699951;8607300;AMAT
03/01/2024;151.7100067;153.1699982;150.7299957;151.4499969;151.4499969;6100100;AMAT
04/01/2024;149.8000031;152;148.75;149.3099976;149.3099976;6196100;AMAT
05/01/2024;150.0800018;151.5200043;148.0500031;149;149;5398900;AMAT
08/12/2023;3220.959961;3277.429932;3220.959961;3275;3275;244900;BKNG
11/12/2023;3287.649902;3385.300049;3287.649902;3346.709961;3346.709961;330700;BKNG
12/12/2023;3359.949951;3404.889893;3348.560059;3402.5;3402.5;243000;BKNG
13/12/2023;3414.25;3433.399902;3380.120117;3424.219971;3424.219971;220000;BKNG
14/12/2023;3453.899902;3494.97998;3418.5;3440.300049;3440.300049;275400;BKNG
15/12/2023;3441.889893;3495;3435.26001;3479.120117;3479.120117;904300;BKNG
18/12/2023;3483.879883;3490;3460.449951;3470.530029;3470.530029;202000;BKNG
19/12/2023;3487.550049;3529.389893;3478.929932;3515.290039;3515.290039;216400;BKNG
20/12/2023;3536.090088;3542.129883;3463.780029;3469.209961;3469.209961;315900;BKNG
21/12/2023;3481.969971;3524.120117;3481.969971;3519.550049;3519.550049;218000;BKNG
22/12/2023;3520;3564.459961;3520;3535.699951;3535.699951;254900;BKNG
26/12/2023;3527.469971;3574.310059;3525.290039;3566.649902;3566.649902;197700;BKNG
27/12/2023;3580.620117;3580.620117;3529.199951;3534.639893;3534.639893;169000;BKNG
28/12/2023;3556.080078;3562.689941;3540.179932;3550.469971;3550.469971;139700;BKNG
29/12/2023;3557.179932;3574.909912;3530.22998;3547.219971;3547.219971;164500;BKNG
02/01/2024;3520;3531.98999;3464.719971;3480.560059;3480.560059;333400;BKNG
03/01/2024;3462.52002;3480.679932;3405.030029;3409.27002;3409.27002;327400;BKNG
04/01/2024;3400;3448.669922;3384.100098;3419.939941;3419.939941;176600;BKNG
05/01/2024;3419.76001;3449.5;3394.26001;3408.139893;3408.139893;321800;BKNG
08/12/2023;310.519989;312.8800049;308.5799866;310.4200134;310.4200134;1222900;ISRG
11/12/2023;310;319.7999878;309.7999878;315.4299927;315.4299927;1730900;ISRG
12/12/2023;316.9599915;321.3599854;314.3800049;320.7099915;320.7099915;1371300;ISRG
13/12/2023;320.6799927;329.4500122;320.2200012;328.9599915;328.9599915;1447000;ISRG
14/12/2023;330;332.6099854;324.8299866;326.1799927;326.1799927;2068800;ISRG
15/12/2023;325.8299866;327;322.5899963;324.3500061;324.3500061;3637200;ISRG
18/12/2023;325.730011;331.9899902;325.0100098;328.4200134;328.4200134;1937800;ISRG
19/12/2023;328.4200134;336.5799866;328;335.7200012;335.7200012;2276700;ISRG
20/12/2023;334.0499878;334.0499878;325.2600098;325.4299927;325.4299927;1845600;ISRG
21/12/2023;328.9700012;333.980011;327.5299988;333.4500122;333.4500122;1969700;ISRG
22/12/2023;334.519989;337.0599976;333.4599915;336.2600098;336.2600098;1024900;ISRG
26/12/2023;336.9200134;338.3500061;335.2099915;337.3900146;337.3900146;736700;ISRG
27/12/2023;337;337.6700134;335.0700073;337.4700012;337.4700012;750000;ISRG
28/12/2023;337.0100098;340.4899902;336.3399963;338.3900146;338.3900146;740700;ISRG
29/12/2023;337.8299866;339.2600098;336.6199951;337.3599854;337.3599854;1303300;ISRG
02/01/2024;333;336.2000122;328.3800049;330.980011;330.980011;1379200;ISRG
03/01/2024;328.1000061;328.1000061;320.6799927;322.1300049;322.1300049;1596500;ISRG
04/01/2024;320.4299927;326.4100037;320.2600098;323.269989;323.269989;1471700;ISRG
05/01/2024;322.5499878;327.519989;321.3099976;322.5;322.5;1042100;ISRG
08/12/2023;354;354.3500061;348.4599915;350.1499939;350.1499939;1394200;VRTX
11/12/2023;352.5799866;357.519989;351.4400024;356.2900085;356.2900085;1255600;VRTX
12/12/2023;360;361.7999878;355.6600037;357.730011;357.730011;972400;VRTX
13/12/2023;373.5;406;372.7999878;405.0700073;405.0700073;6222500;VRTX
14/12/2023;404.1000061;406.8599854;396.1499939;406.6000061;406.6000061;3124900;VRTX
15/12/2023;408.1600037;411.6000061;400.5100098;410.6799927;410.6799927;4074700;VRTX
18/12/2023;411.7399902;413;400.230011;404.6499939;404.6499939;1867300;VRTX
19/12/2023;399.7000122;403.75;395.0100098;403.1400146;403.1400146;1595900;VRTX
20/12/2023;404;405.9899902;400.0799866;400.25;400.25;909500;VRTX
21/12/2023;404.1099854;404.2999878;398.2200012;400.6300049;400.6300049;819100;VRTX
22/12/2023;403.5899963;406.9100037;402.3500061;405.25;405.25;804200;VRTX
26/12/2023;406.9700012;408.519989;404.480011;407.6600037;407.6600037;531600;VRTX
27/12/2023;408.6499939;409;405.5899963;408.0499878;408.0499878;594000;VRTX
28/12/2023;411.2600098;412.5700073;409;409.269989;409.269989;735600;VRTX
29/12/2023;409;409.6199951;406.0700073;406.8900146;406.8900146;727400;VRTX
02/01/2024;405;412.2600098;403.4299927;410.9100037;410.9100037;1269400;VRTX
03/01/2024;412.4299927;414.4299927;408.0599976;410.7099915;410.7099915;1026500;VRTX
04/01/2024;411.1099854;418.7099915;411.1099854;416.1499939;416.1499939;1547200;VRTX
05/01/2024;415.0100098;418.519989;414.4200134;416.5;416.5;1000200;VRTX
08/12/2023;96.08000183;96.86000061;95.80999756;96.61000061;96.61000061;7124400;SBUX
11/12/2023;97.22000122;99.01000214;97.22000122;98.12000275;98.12000275;7639100;SBUX
12/12/2023;98.44000244;98.59999847;97.43000031;98.15000153;98.15000153;6313800;SBUX
13/12/2023;98.5;98.63999939;96.81999969;98.11000061;98.11000061;7741900;SBUX
14/12/2023;98.72000122;98.79000092;97.15000153;97.83999634;97.83999634;9764800;SBUX
15/12/2023;97.83999634;98.23999786;96.55999756;96.75;96.75;12463800;SBUX
18/12/2023;97.23999786;97.31999969;95.91999817;96.55999756;96.55999756;6146400;SBUX
19/12/2023;96.94000244;98.05000305;96.94000244;97.72000122;97.72000122;5992900;SBUX
20/12/2023;96.36000061;96.87999725;94.65000153;94.70999908;94.70999908;10057400;SBUX
21/12/2023;95.08000183;95.44000244;94.47000122;95.33000183;95.33000183;7097200;SBUX
22/12/2023;94.88999939;95.83000183;94.33999634;95.27999878;95.27999878;6360400;SBUX
26/12/2023;95.33999634;95.69000244;94.95999908;95.66999817;95.66999817;3709500;SBUX
27/12/2023;95.69000244;95.77999878;94.79000092;95.29000092;95.29000092;4959300;SBUX
28/12/2023;95.5;95.97000122;95.11000061;95.93000031;95.93000031;4518300;SBUX
29/12/2023;95.87999725;96.34999847;95.34999847;96.01000214;96.01000214;6134000;SBUX
02/01/2024;95.44999695;95.94999695;93.62000275;93.66999817;93.66999817;8859700;SBUX
03/01/2024;93.95999908;94.23999786;93.05999756;93.23000336;93.23000336;7161700;SBUX
04/01/2024;93.09999847;94.58000183;93;93.55000305;93.55000305;7118600;SBUX
05/01/2024;93.33000183;93.58000183;92.48000336;92.98999786;92.98999786;7189900;SBUX
08/12/2023;78.11000061;79.23999786;77.94000244;79.01999664;78.30673218;6568400;GILD
11/12/2023;79.62999725;80.83999634;79.45999908;80.08999634;79.36707306;8190000;GILD
12/12/2023;80.77999878;81.18000031;80.05999756;80.81999969;80.09049225;6118200;GILD
13/12/2023;81.30000305;83.12000275;80.88999939;83.08999634;82.33999634;10582400;GILD
14/12/2023;82.40000153;82.45999908;81.06999969;81.77999878;81.77999878;8531100;GILD
15/12/2023;81.34999847;82.30999756;80.09999847;80.33000183;80.33000183;20354200;GILD
18/12/2023;80.62999725;80.62999725;79.43000031;79.5;79.5;4926700;GILD
19/12/2023;79.58000183;80.01999664;79.22000122;79.48999786;79.48999786;7452300;GILD
20/12/2023;79.66000366;79.77999878;78.58000183;78.58999634;78.58999634;5227800;GILD
21/12/2023;78.81999969;79.41999817;78.51999664;78.93000031;78.93000031;3791000;GILD
22/12/2023;79.19000244;80;79.16000366;79.66000366;79.66000366;4109700;GILD
26/12/2023;79.72000122;80.05999756;79.38999939;79.94999695;79.94999695;2659500;GILD
27/12/2023;80.11000061;80.75;79.73999786;80.37000275;80.37000275;3541200;GILD
28/12/2023;80.51999664;81.26000214;80.37999725;81.13999939;81.13999939;3553100;GILD
29/12/2023;81.06999969;81.30000305;80.69000244;81.01000214;81.01000214;3586500;GILD
02/01/2024;80.91000366;83.76000214;80.87000275;83.23999786;83.23999786;7417500;GILD
03/01/2024;83.65000153;84.20999908;82.97000122;83.48000336;83.48000336;7329600;GILD
04/01/2024;83.79000092;84.94999695;83.44000244;84.48000336;84.48000336;5881000;GILD
05/01/2024;84.30000305;84.51999664;83.25;83.30999756;83.30999756;7369000;GILD
08/12/2023;71.5;71.79000092;71.05000305;71.08999634;70.67159271;5321900;MDLZ
11/12/2023;71.84999847;73.02999878;71.61000061;71.75;71.32770538;6648300;MDLZ
12/12/2023;72.36000061;72.37999725;71.56999969;72.26999664;71.84464264;5850100;MDLZ
13/12/2023;72.30000305;73.25;72.23999786;73.11000061;72.67970276;5504100;MDLZ
14/12/2023;73.02999878;73.02999878;70.56999969;70.69999695;70.28388214;8149600;MDLZ
15/12/2023;70.41000366;71.06999969;70.04000092;70.69999695;70.28388214;15088700;MDLZ
18/12/2023;71.26000214;71.5;70.59999847;71.05999756;70.64176941;5243900;MDLZ
19/12/2023;70.84999847;71.37999725;70.76000214;71.05000305;70.63182831;5096700;MDLZ
20/12/2023;70.37000275;70.70999908;69.23999786;69.33000183;68.92195129;9276100;MDLZ
21/12/2023;69.62000275;70.48000336;69.5;70.45999908;70.04530334;5538100;MDLZ
22/12/2023;70.83000183;71.56999969;70.75;71.20999908;70.79088593;4109000;MDLZ
26/12/2023;71.19999695;71.90000153;71;71.70999908;71.28794098;4002900;MDLZ
27/12/2023;71.76999664;72.26000214;71.54000092;72.20999908;71.78499603;4061500;MDLZ
28/12/2023;71.77999878;72.34999847;71.69000244;72.26000214;72.26000214;4095300;MDLZ
29/12/2023;72.13999939;72.65000153;72.11000061;72.43000031;72.43000031;4658600;MDLZ
02/01/2024;72.37000275;73.95999908;72.37000275;73.83999634;73.83999634;6321800;MDLZ
03/01/2024;74.36000061;74.43000031;73.19999695;73.27999878;73.27999878;5610000;MDLZ
04/01/2024;73.08999634;73.86000061;73.04000092;73.27999878;73.27999878;5218700;MDLZ
05/01/2024;73.05999756;73.44000244;72.59999847;73.08999634;73.08999634;3733200;MDLZ
08/12/2023;844.3300171;848.0200195;839.5499878;840.1400146;840.1400146;388100;REGN
11/12/2023;838.4400024;849.7299805;838.4400024;848.4199829;848.4199829;458700;REGN
